index,text,happinness,sadness,Soledad,Ilusión,Ensoñación,Grandiosidad,Orgullo,Irritabilidad,Ansiedad,Ira,Inestabilidad,Idealización,Depresión,Desilusión,Aversión,Inseguridad,Impotencia,Vulnerabilidad,Temor,Obsesión,Compulsión,Prejuicio,Dramatización,valence,arousal,anger,fear,disgust,concreteness,imageability,context availability,valence_mean,valence_sd,arousal_mean,arousal_sd,happiness_mean,happiness_sd,anger_mean,anger_sd,sadness_mean,sadness_sd,fear_mean,fear_sd,disgust_mean,disgust_sd,concreteness_mean,concreteness_sd,imageability_mean,imageability_sd,cont_ava_mean,cont_ava_sd,max_arousal,min_arousal,max_valence,min_valence,arousal_span,valence_span,n_words,CorAro,CorVal,AbsCorAro,AbsCorVal,sigma_aro,sigma_val
22,"La dolencia del alma a nadie mata,
mas le hace agonizar su gran presión...
Cuando el dolor el corazón maltrata,
se escapa por los ojos su aflicción.

Mas la pena que el llanto nos desata
no aminora el ardor del corazón;
sus fibras moja y con rencor dilata
para acopiar más cruel desolación.

¡Ay, pobre del que en hora maldecida
siente el amor y es del amor proscrito!
¡Le huye la muerte, mas también la vida!

Vive para probar que no es un mito
que, si el hombre se inflama sin medida,
¡su dolor sin amor, será infinito!

",1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.594485294117646,1.2688235294117647,5.578088235294119,1.7817647058823531,1.8980217785843918,0.7890410140789951,1.9980106516290725,0.9502886265830593,2.4284116541353384,0.9578427650942235,2.1942669172932336,0.9956214520586606,1.7479349610908828,0.9826778003447245,4.376190476190475,1.5872499999999998,4.525,1.445909090909091,4.785909090909091,1.7445454545454544,7.79,3.45,8.275,1.52,4.34,6.755000000000001,44,-0.1217,0.275,0.1217,0.275,37.000851447932554,30.47636765078781
23,"Era como la nieve, iba vestida
de blanco, de candor y de nobleza;
llevaba alrededor de su cabeza,
corona virginal de flor tejida;

manto azul como el cielo donde anida;
velo blanco de angélica pureza...
Así la contemplé con gran tristeza
cual si estuviera allí sólo dormida.

Así la vi, la veo todavía
por el bancal que para mí verdea,
junto al fresco rodar del arroyuelo...

La veo en fosca noche o claro día,
y la hermosa visión que me rodea,
endulza mi dolor, sin dar consuelo.

",2,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.622096774193548,1.3459677419354836,4.611129032258065,1.7156451612903227,2.594957885429755,1.08452597611004,1.320333193727023,0.5952672589756273,1.5203947368421051,0.6543742850227526,1.411657243240728,0.6437541989170346,1.2845217426251911,0.574578999527393,4.5424999999999995,1.6799999999999997,5.305,1.3342857142857143,4.447142857142857,1.9985714285714289,6.7,2.625,8.15,1.8,4.075,6.3500000000000005,48,0.1939,0.0151,0.1939,0.0151,31.946839056507503,38.951029031889256
24,"¡Ay dolor, ya me oprimes demasiado!
¡ay dolor, ya no puedo soportarte!
las fuerzas sin medir salí a esperarte
y mis fuerzas las tuyas han gastado.

Pensé luchar con ánimo menguado
frente a frente contigo y humillarte
¡temeraria ilusión! de parte a parte
tu garra el corazón me ha traspasado.

Va desolada el alma, de vencida
huyendo temeraria el escarmiento
que victorioso tú con ella hicieras...

Huye dolor o arráncame la vida;
mas en vano suplico y me lamento,
que si mataras tú dolor no fueras.

",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.846896551724138,1.328103448275862,5.751896551724139,1.6576724137931036,2.1129885057471265,0.9134294277725125,1.9681321839080461,1.0086180772919182,2.110028735632184,0.9376866273705411,2.0511206896551726,0.9760214842607023,1.5146296296296298,0.8521375688845276,4.2749999999999995,1.6179411764705884,3.9045454545454543,1.669090909090909,4.885454545454546,1.84,6.97,3.45,7.785,1.9249999999999998,3.5199999999999996,5.86,41,-0.1179,-0.0905,0.1179,0.0905,36.83010822155126,31.03528078667452
25,"No aceches cauteloso y traicionero:
ya sentí tu pisar en pos del mío,
ya tu aliento aspiré morboso y frío,
no te escondas dolor que ya te espero.

Me he parado a esperarte en el sendero;
yo te conozco ya y en ti confío,
cuando no vienes tú viene le hastío,
y entre el hastío y tú, yo te prefiero.

¡Cuántas veces el alma desolada
presintió tu venida y cuántas veces
sintió después tu sorda dentellada!

Al sabor de la copa que me ofreces
hace tiempo que el alma está avezada:
tráela, pues, que la apure hasta las heces.

",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.059107142857143,1.3289285714285715,5.172053571428571,1.6579464285714285,2.1570689655172415,0.9975814058124709,1.7039942528735632,0.9131581977854308,1.8167528735632184,0.8419234358566292,1.7488505747126437,0.8442089226861003,1.5572426470588236,0.8981731848543573,4.369285714285715,1.5839285714285716,3.781428571428571,1.442857142857143,4.827142857142857,1.6042857142857143,7.3100000000000005,3.425,7.65,2.0,3.8850000000000007,5.65,41,-0.0774,0.0564,0.0774,0.0564,33.11730158051541,32.39409156619822
26,"En turbios días de borrascas duras,
cuando el mar encrespando sus melenas
deja las costas de blancores llenas,
negro el ambiente y el abismo a oscuras,

del cantil por las hondas cortaduras,
entre escollos que muerden las arenas,
voy contando lo amargo de mis penas
al mar que tanto sabe de amarguras.

Crencha espumante que el Noroeste riza
el aire al escalar se pulveriza
y en mansa lluvia sobre mí descarga:

¡tan amarga es la pena que me abruma
que al rozar en mis labios esa espuma
la comparo a mi mal y no me amarga.

",1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.811249999999999,1.3189062500000002,5.1496875,1.71703125,1.9674991789819376,0.9478832875211715,1.6641789819376025,0.8397816747140873,1.9044778325123153,0.8651399780932618,1.8555722495894913,0.8637843645759878,1.4790114942528736,0.8037040742758087,4.429166666666667,1.4423529411764708,4.440909090909091,1.4627272727272727,4.93,1.9054545454545455,6.6,2.76,7.525,1.85,3.84,5.675000000000001,43,0.1503,0.0291,0.1503,0.0291,33.76875920061646,31.549476100047997
27,"Nublose el sol de la esperanza mía
que siempre tuvo resplandor escaso,
sin llegar a las cumbres del Ocaso,
la linde al trasponer el mediodía.

Al escalar la pedregosa vía
menguó mi aliento y vacilo mi paso;
y tuve sed y la sacié en tu vaso
¡musa del Septentrión, Melancolía!

Agotado en los medios del camino
en plena juventud, voy peregrino
desalentado, vacilante y ciego.

Nublose el sol de la esperanza mía...
¿No habrá una estrella que me preste guía
en este mar de sombra en que me anego?

",1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.160645161290323,1.3116129032258064,4.91774193548387,1.795967741935484,2.244453781512605,1.0010027573603297,1.514282212885154,0.793403111539245,1.7724334733893559,0.8309261071819338,1.5991596638655465,0.820798098949738,1.3058430829228245,0.6150700916350731,4.1859375000000005,1.6169999999999998,3.7449999999999997,1.8725,4.709375,2.1187500000000004,6.85,3.17,7.05,2.47,3.6799999999999997,4.58,40,0.0399,-0.1256,0.0399,0.1256,31.1025309221077,32.63878581120886
28,"De púrpura vestida ha madrugado
con presunción de sol la rosa bella,
siendo sólo una luz, purpúrea huella
del matutino pie de astro nevado.

Más y más se enrojece con cuidado
de brillar más que la encendió su estrella,
y esto la eclipsa, sin ser ya centella
que golfo de la luz inundó al prado.

¿No te bastaba, oh rosa, tu hermosura?
Pague eclipsada, pues, tu gentileza
el mendigarle al sol la llama pura;

y escarmienta la humana en tu belleza,
que si el nativo resplandor se apura,
la que luz deslumbró para en pavesa.

",2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,1.0,1.0,2.0,4.0,3.0,3.0,5.7020833333333325,1.3051388888888888,5.106388888888889,1.7029166666666669,2.5457017543859646,1.101755900362176,1.4083333333333334,0.64667105586578,1.5768421052631578,0.7474527080150996,1.4896491228070177,0.6901842211635649,1.3973499361430397,0.6443449658079232,4.509615384615385,1.6326923076923074,4.62375,1.659375,4.735625,1.9662499999999998,6.9,2.9,8.25,2.5,4.0,5.75,44,0.1022,-0.254,0.1022,0.254,33.87195195616851,37.82334188001137
29,"En catre de esmeraldas nace altiva
la bella rosa, vanidad de Flora,
y cuanto en perlas le bebió a la aurora
cobra en rubís del sol la luz altiva.

De nacarado incendio es llama viva
que al prado ilustra en fe de que la adora;
la luz la enciende, el sol sus hojas dora
con bello nácar de que al fin la priva.

Rosas, escarmentad: no presurosas
anheléis a este ardor, que si autoriza,
aniquila también el sol, ¡oh rosas!

Naced y vivir lentas; no en la prisa
os confundáis, floridas mariposas,
que es anhelar arder, buscar ceniza.

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.2910810810810815,1.3947297297297296,5.218108108108109,1.7204054054054057,2.432008547008547,1.0130472417957421,1.6130802103879025,0.7527686005579941,1.655731426692965,0.7776605138061922,1.6457873109796186,0.718128377084028,1.4198156690885326,0.6962825042558592,4.6223809523809525,1.62925,5.210555555555556,1.587777777777778,5.125,2.091666666666667,7.76,2.9,8.25,1.56,4.859999999999999,6.6899999999999995,44,0.1975,-0.5627,0.1975,0.5627,34.613013420211736,35.09706136258793
30,"No tienes ya del tiempo malogrado
en el prolijo afán de tus pasiones,
sino una sombra, envuelta en confusiones,
que imprime en tu memoria tu pecado.

Pasó el deleite, el tiempo arrebatado
aun su imagen borró; las desazones
de tu inquieta conciencia son pensiones
que has de pagar perpetuas al cuidado.

Mas si al tiempo dejó para tu daño
su huella errante, y sombras al olvido
del que fue gusto y hoy te sobresalta,

para el futuro estudia el desengaño
en la imagen del tiempo que has vivido,
que ella dirá lo poco que te falta.

",1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3.0,1.0,2.0,1.0,3.0,3.0,3.0,4.977651515151516,1.4478787878787878,5.515833333333333,1.767121212121212,2.193,1.0501401499917926,1.7747619047619048,0.872646150399912,2.023,0.9848392608489377,1.9671428571428573,0.9976072213480686,1.431351943076081,0.7675336873823614,3.9179347826086963,1.6380681818181815,3.438636363636364,1.5622727272727275,4.406363636363636,2.0454545454545454,7.24,3.83,8.015,2.01,3.41,6.005000000000001,41,0.1497,-0.0346,0.1497,0.0346,35.31856610630668,31.872521062161013
31,"Yo lo soñé impetuoso, formidable y ardiente;
hablaba el impreciso leguaje del torrente;
era un mar desbordado de locura y de fuego,
rodando por la vida como un eterno riego.

Luego soñélo triste, como un gran sol poniente
que dobla ante la noche la cabeza de fuego;
después rió, y en su boca tan tierna como un ruego,
sonaba sus cristales el alma de la fuente.

Y hoy sueño que es vibrante, y suave, y riente, y triste,
que todas las tinieblas y todo el iris viste;
que, frágil como un ídolo y eterno como un Dios,

sobre la vida toda su majestad levante:
y el beso cae ardiente a perfumar su planta
en una flor de fuego deshojada por dos...

",2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1.0,1.0,1.0,4.0,3.0,4.0,5.720388888888888,1.338277777777778,5.041666666666667,1.7608888888888887,2.455574712643678,1.1095637672548093,1.4668027210884353,0.7338023900238354,1.559761904761905,0.7712577745185838,1.6356972789115647,0.7691502447869831,1.3113409961685825,0.6652327835293613,4.335972222222222,1.7866666666666664,4.348333333333334,1.6166666666666665,4.94,1.905,7.45,3.0149999999999997,8.285,2.1,4.4350000000000005,6.1850000000000005,56,-0.2795,0.1789,0.2795,0.1789,37.72837864997057,42.80747068266137
32,"Íbamos en la tarde que caía
rápidamente sobre los caminos.
Su belleza, algo exótica, ponía
aspavientos en ojos campesinos.

-Gozaremos el libro- me decía
de tus epigramáticos y finos
versos. En el crepúsculo moría
un desfile de pájaros marinos...

Debajo de nosotros, la espesura
aprisionaba en forma de herradura
la población. Y de un charco amarillo

surgió la luna de color de argento,
y a lo lejos, con un recogimiento
sentimental, lloraba un caramillo...

",2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.473981481481482,1.3010185185185181,4.906851851851851,1.6608333333333334,2.41286398467433,1.125617202537478,1.3671408045977007,0.659732746750736,1.5653630268199235,0.7069086501230183,1.443125478927203,0.7246056566140378,1.302823275862069,0.6843973563739723,4.688214285714286,1.6159615384615384,5.117777777777777,1.323888888888889,4.91611111111111,1.9588888888888887,7.1,3.795,7.605,2.55,3.3049999999999997,5.055000000000001,39,-0.1983,-0.3063,0.1983,0.3063,30.643279993252282,34.185003395121754
33,"En el silencio siento pasar hora tras hora,
como un cortejo lento, acompasado y frío...
¡Ah! Cuando tú estás lejos, mi vida toda llora,
y al rumor de tus pasos hasta en sueños sonrío.

Yo sé que volverás. que brillará otra aurora
en mi horizonte, grave como un ceño sombrío;
revivirá en mis bosques tu gran risa sonora
que los cruzaba alegre como el cristal de un río.

Un día, al encontrarnos tristes en el camino,
yo puse entre tus manos pálidas mi destino
¡y nada de más grande jamás han de ofrecerte!

Mi alma es frente a tu alma como el mar frente al cielo:
pasarán entre ellas, tal la sombra de un vuelo,
¡la Tormenta y el Tiempo y la Vida y la Muerte!

",2,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.323511904761904,1.3505357142857142,5.201428571428571,1.853690476190476,2.402357519157088,0.9869076667501738,1.5222569444444443,0.7533534403162795,1.857135416666667,0.8733319310540931,1.796145833333333,0.8842295017310814,1.440162835249042,0.7172637303016068,4.560227272727274,1.6840476190476188,4.727,1.5653333333333335,4.875666666666666,1.8913333333333333,6.4399999999999995,3.25,8.62,2.1,3.1899999999999995,6.52,55,0.2221,0.0114,0.2221,0.0114,38.57482670216472,39.48022093413098
34,"Hoy desde el gran camino, bajo el sol claro y fuerte,
muda como una lágrima he mirado hacia atrás.
Y tu voz, de mi lejos, con un olor de muerte,
vino a aullarme al oído un triste «¡Nunca más!»

Tan triste, que he llorado hasta quedar inerte...
¡Yo sé que estás tan lejos que nunca volverás!
No hay lágrimas que laven los besos de la Muerte...
Almas, hermanas mías, nunca miréis atrás!

Los pasados se cierran como los ataúdes;
al otoño las hojas en dorados aludes
ruedan... y arde en los troncos la nueva floración...

Las noches son caminos negros de las auroras...
Oyendo deshojarse tristemente las horas
dulces, hablemos de otras flores al corazón.

",1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.346477272727274,1.3542045454545455,5.013863636363636,1.8343181818181817,2.277549523110785,1.0004078088889512,1.5292907801418443,0.7882021146913799,1.9013652482269503,0.8162162867070557,1.6737943262411348,0.8081657769158735,1.4511326628352492,0.7228994766617877,5.05,1.5971052631578948,5.856,1.2719999999999998,5.542333333333333,1.7026666666666663,6.965,3.14,8.285,1.94,3.8249999999999997,6.345000000000001,54,-0.1963,0.3048,0.1963,0.3048,36.844222646958876,39.28842371870651
35,"¿Te acuerdas? El arroyo fue la serpiente buena...
Fluía triste y triste como un llanto de ciego,
cuando en las piedras grises donde arraiga la pena,
como un inmenso lirio se levantó tu ruego.

Mi corazón, la piedra más gris y más serena,
despertó en la caricia de la corriente y luego
sintió como la tarde, con manos de agarena,
prendía sobre él una rosa de fuego.

Y mientras la serpiente del arroyo blandía
el veneno divino de la melancolía,
tocada de crepúsculo me abrumó tu cabeza,

la coroné de un beso fatal, en la corriente
vi pasar un cadáver de fuego... Y locamente
me derrumbó en tu abrazo profundo la tristeza.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,1.0,1.0,2.0,4.0,4.0,4.0,4.984125000000001,1.3645625,5.3796875,1.8428125000000002,2.2056601731601733,0.9522355639762413,1.6420265151515152,0.86348200331805,2.0119805194805194,0.8652982151577848,1.915102813852814,0.9207250576287833,1.4914126984126985,0.7386557325532249,4.426304347826087,1.4817391304347824,4.752812499999999,1.3628124999999998,4.8828125,1.6603125,7.3,2.74,8.405000000000001,1.68,4.56,6.725000000000001,49,0.3405,-0.1535,0.3405,0.1535,37.657812500000006,34.888875000000006
36,"Amor, la noche estaba trágica y sollozante
cuando tu llave de oro cantó en mi cerradura;
luego, la puerta abierta sobre la sombra helante,
tu sombra fue una mancha de luz y de blancura.

Todo aquí lo alumbraron tus ojos de diamante;
bebieron en mi copa tus labios de frescura,
y descansó en mi almohada tu cabeza fragante;
me encantó tu descaro y adoré tu locura.

Y hoy río si tu ríes, y canto si tú cantas;
y si tú duermes, duermo como un perro a tus plantas.
Hoy llevo hasta en mi sombra tu olor de primavera;

y tiemblo si tu mano toca la cerradura,
¡y bendigo la noche sollozante y oscura
que floreció en mi vida tu boca tempranera!

",4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.673486842105263,1.3935526315789473,5.090921052631578,1.7523684210526316,2.661210317460317,1.0754862540773147,1.4420634920634918,0.704049347181172,1.5516666666666667,0.7032601411184167,1.5862698412698413,0.7211490836145822,1.2801234567901234,0.5573034279981518,4.960555555555555,1.5155555555555555,5.592857142857143,1.0435714285714286,5.547142857142857,1.6507142857142856,7.2,2.23,8.275,1.5,4.970000000000001,6.775,51,-0.015,0.0732,0.015,0.0732,36.356448332730444,40.51680022317433
37,"Su idilio fue una larga sonrisa a cuatro labios.
En el regazo cálido de rubia primavera.
Amáronse talmente que entre sus dedos sabios
palpitó la divina forma de la Quimera.

En los palacios fúlgidos de las tardes en calma
hablábanse un lenguaje sentido como un lloro,
y se besaban hondo hasta morderse el alma!
Las horas deshojáronse como flores de oro.

Y el Destino interpuso sus dos manos heladas...
¡Ah! los cuerpos cedieron, mas las almas trenzadas
son el más intrincado nudo que nunca fue.

En lucha con sus locos enredos sobrehumanos
las Furias de la vida se rompieron las manos
y fatigó sus dedos supremos Ananké...

",3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.2474358974358974,1.3843589743589741,5.135064102564102,1.703397435897436,2.299916831357049,1.0449416582303135,1.6343659420289853,0.7997553027170834,1.6679281949934124,0.8105184738724607,1.7086174242424244,0.7770943382076527,1.3980978260869565,0.7079560526359333,4.300749999999999,1.5623684210526316,4.432083333333334,1.38375,4.764166666666667,1.73125,7.8,2.2800000000000002,8.719999999999999,2.55,5.52,6.169999999999999,56,0.4058,-0.4956,0.4058,0.4956,38.42730106183334,39.26821457452754
38,"En el regazo de la tarde triste
yo invoqué tu dolor... Sentirlo era
¡sentirse el corazón! Palideciste
hasta la voz, tus párpados de cera.

Bajaron... y callaste... Pareciste
oír pasar la Muerte... Yo que abriera
tu herida mordí en ella -¿me sentiste?-
¡Como en el oro de un panal mordiera!

Y exprimí más, traidora, dulcemente
tu corazón herido mortalmente,
por la cruel daga rara y exquisita

de un mal sin nombre, ¡hasta sangrarlo en llanto!
Y las mil bocas de mi sed maldita
tendí a esa fuente abierta en tu quebranto.

¿Por qué fui tu vampiro de amargura?
¿Soy flor o estirpe de una especie oscura
que come llagas y que bebe el llanto?

",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,1.0,4.0,3.0,2.0,2.0,4.531768292682927,1.3237804878048782,5.509939024390245,1.6316463414634148,1.8827963525835867,0.8647024142741178,1.9179533941236069,0.9808165655445389,2.0768844984802435,0.8067054109328118,2.010372340425532,0.9273730096374079,1.7333253968253968,0.9596592826632945,4.6305,1.6095,4.6890909090909085,1.5263636363636364,5.068636363636364,1.8109090909090908,7.68,3.15,7.25,1.9,4.529999999999999,5.35,51,0.1505,0.0044,0.1505,0.0044,39.348835188318155,32.36329891693495
